PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Color,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1021404,60239,Y0075WMT03,BITUBO,BITUB REAR SHOCK WMT03,Amortiguadores Bitubo gas botella muelle cromo Y0075WMT03,978.89,809.00,525.85,8033914097455,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7980,4656,454,169,104,,,,,,https://api.mybihr.com/medias/1021404-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI2MDN8aW1hZ2UvanBlZ3xhRE00TDJnNE5pODRPVFk1TVRZMU1EYzROVFU0THpFd01qRTBNRFF0TVY4NE1EQlhlRGd3TUVnfDE3ZjUwYzIyNDU1NDNmMTc1OWZiMzlkYTRhMTM1YmI0MjI0YTVjYWYzNzRkMjlkZWZkZWRkOTBiZjM0NDcwZWI,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021429,60218,S0047WMB03,BITUBO,BITUB REAR SHOCK WMB03,Amortiguadores Bitubo gas muelle cromo S0047WMB03,488.84,404.00,262.60,8033914082673,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,6764,5000,450,167,90,,,Homologación TüV,,,https://api.mybihr.com/medias/1021429-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMyOTR8aW1hZ2UvanBlZ3xhRFUxTDJnMFl5ODRPVFk1TVRZNU9Ua3pOelU0THpFd01qRTBNamt0TVY4NE1EQlhlRGd3TUVnfGUyMzU1NDg0Mzk5MmFjNWM0MTExZjY1MzgzNWRiYzdmYmJjNTdiZTA0YzE5OTJhMGM1OTBiZTIxNjE1N2RhNzY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021534,59999,MH13WO,BITUBO,BITUB FRK SPRING,Muelles de horquilla Road Bitubo MH13WO,147.49,121.89,79.23,8033914073060,1,8714109090,0,1,Progressive,Progressive,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,6764,2334,450,167,90,,,,,,https://api.mybihr.com/medias/1021534-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY2Nzl8aW1hZ2UvanBlZ3xhREF5TDJneE9DODRPVFk1TVRnNU9EVXhNVFkyTHpFd01qRTFNelF0TVY4NE1EQlhlRGd3TUVnfDc0OTNhMmUwMTM1NTMwYjhiODdlZjQ1MGQxZWQwNDA5NDczN2VmZjIwNTg0OGE4OTVmYmFmNjM3ZTNlY2EzNTU,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021612,59918,MS31WO,BITUBO,BITUB FRK SPRING,Muelles de horquilla Road Bitubo MS31WO,191.18,158.00,70.00,8033914136017,1,8714109090,0,1,"BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.","BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7337,857,449,172,95,,,,,,https://api.mybihr.com/medias/1021612-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1NzZ8aW1hZ2UvanBlZ3xhRE5oTDJnNE5TODRPVFk1TWpBME9UZzVPVGd5THpFd01qRTJNVEl0TVY4NE1EQlhlRGd3TUVnfGRjNjExMWNmNTY1MGYwYzcwMGY5YjhhNGExMjY0YWY4ZWM5ZTNiODkxNWNjMjg5ZDAwZTBhZGZlZTAyNjVjOTc,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021594,59984,MS08WO,BITUBO,BITUB FRK SPRING,Muelles de horquilla Road Bitubo MS08WO,134.92,111.50,72.48,8033914078867,1,8714109090,0,1,"K = 0,9 kg/mm","K = 0,9 kg/mm",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7435,876,455,172,95,,,,,,https://api.mybihr.com/medias/1021594-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY2Nzl8aW1hZ2UvanBlZ3xhRGszTDJoak9TODRPVFk1TWpBeE5EVXhNRE00THpFd01qRTFPVFF0TVY4NE1EQlhlRGd3TUVnfDRlNTRjNjQ4Nzk4NjM4NjgyN2VlZmM3YWZiMDRmN2UzMWE4OTgzZTkzMzRkYzAxNmNiMWJjZjc4ZTM2M2IxOWE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1043515,,S0049XZE01,BITUBO,BITUB REAR SHOCK XZE01,BITUBO XZE01 Rear Shock Absorber,700.59,579.00,300.00,8033914082710,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7349,3139,453,169,96,,,Homologación TüV,,,https://api.mybihr.com/medias/1043515-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3MDl8aW1hZ2UvanBlZ3xhR0ZrTDJnME9DODRPVGN3TWpnMk1UQTBOakEyTHpFd05ETTFNVFV0TVY4NE1EQlhlRGd3TUVnfGRlZjBkOWQ1ZWQ2NmIxNDZkNGE0NjFjODIzM2FlNmVkMDUyMWZjMzJlYWQ3MGJmZDYxNDk4ZGM5YzdmYmJjNGQ,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,France Warehouse (Parts)
1021311,60579,BW008CZE01,BITUBO,BITUB REAR SHOCK CZE01,Amortiguador Bitubo gas BW008CZE01,700.59,579.00,376.35,8033914051976,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,18481,4784,558,230,144,,,,,,https://api.mybihr.com/medias/1021311-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE2ODR8aW1hZ2UvanBlZ3xhRFkzTDJnNU55ODRPVFk1TVRRMk56azBNREUwTHpFd01qRXpNVEV0TVY4NE1EQlhlRGd3TUVnfGJiMDNmYmEzNzY3NDg5MzE3ZDI4NjA1Y2FkMWVmYzczYmE4YTc4YWZhYzdiMGU1M2ZkMzY4ZGEyYWM3MTI1MTk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021354,60315,Y0132HZM11,BITUBO,BITUB REAR SHOCK HZM11,Amortiguador Bitubo gas Racing T-Max 500 01-07 Alt. Regul. Y0132HZM11,1046.05,864.50,561.93,8033914157586,1,8714109090,0,1,"<p><font face=Calibri>Llegó la hora de presentar el amortiguador definitivo para T-Max.<o:p></o:p></font></p><p><font face=Calibri>El Bitubo HZM Racing es toda una revolución en este sentido y podríamos estar ante el mejor amortiguador que existe actualmente para este prestigioso maxiscooter.<o:p></o:p></font></p><p><font face=Calibri>Los esfuerzos del departamento de I+D de Bitubo al desarrollar este producto tope de gama han estado orientados a satisfacer los usuarios de T-Max más exigentes, que demandan un amortiguador de competición, con fácil acceso al ajuste hidráulico, depósito de compensación independiente y multitud de ajustes.<o:p></o:p></font></p><p><font face=Calibri>INNOVACIÓN – Este amortiguador trabaja con la tracción, con el fin de ""invertir"" el movimiento. Esta tracción se realiza a través de un tubo externo particular que permite la visibilidad de los componentes móviles y reduce el peso en un 12%.<o:p></o:p></font></p><p><font face=Calibri>CARACTERÍSTICAS TÉCNICAS: Amortiguador de una sola cámara, cuerpo de acero, muelle de acero Ø14mm; gas presurizado con cámara de compensación separada con ajuste externo y conectada con un latiguillo flexible para presiones más altas; resorte lineal; campana externa con una estructura de jaula.<o:p></o:p></font></p><p><font face=Calibri>AJUSTES DISPONIBLES:<o:p></o:p></font></p><p><font face=Calibri>• Longitud (Rango de 6mm)<o:p></o:p></font></p><p><font face=Calibri>• Precarga del muelle (Ajuste continuo “stepless”)<o:p></o:p></font></p><p><font face=Calibri>• Compresión (24 clicks)<o:p></o:p></font></p><p><font face=Calibri>• Rebote (24 clicks)</font><o:p></o:p></p>","
Llegó la hora de presentar el amortiguador definitivo para T-Max.
El Bitubo HZM Racing es toda una revolución en este sentido y podríamos estar ante el mejor amortiguador que existe actualmente para este prestigioso maxiscooter.
Los esfuerzos del departamento de I+D de Bitubo al desarrollar este producto tope de gama han estado orientados a satisfacer los usuarios de T-Max más exigentes, que demandan un amortiguador de competición, con fácil acceso al ajuste hidráulico, depósito de compensación independiente y multitud de ajustes.
INNOVACIÓN – Este amortiguador trabaja con la tracción, con el fin de ""invertir"" el movimiento. Esta tracción se realiza a través de un tubo externo particular que permite la visibilidad de los componentes móviles y reduce el peso en un 12%.
CARACTERÍSTICAS TÉCNICAS: Amortiguador de una sola cámara, cuerpo de acero, muelle de acero Ø14mm; gas presurizado con cámara de compensación separada con ajuste externo y conectada con un latiguillo flexible para presiones más altas; resorte lineal; campana externa con una estructura de jaula.
AJUSTES DISPONIBLES:
• Longitud (Rango de 6mm)
• Precarga del muelle (Ajuste continuo “stepless”)
• Compresión (24 clicks)
• Rebote (24 clicks)",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,17999,5849,555,230,141,,,,,,https://api.mybihr.com/medias/1021354-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0Mzg5fGltYWdlL2pwZWd8YURCaUwyZzBNeTg0T1RZNU1UVTFNalE0TVRVNEx6RXdNakV6TlRRdE1WODRNREJYZURnd01FZ3wzNjJjNmUyMzRlZjI3OTY3ZWY1ZjlhMzNjODEwZDBhMjM1NTkwODgyNzc0ZDg3OGQwZjRlMzdkZGJlMGJlODdi,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022097,59841,MFX0618WO,BITUBO,BITUB FRK SPRING OFFROAD,Muelles de horquilla Off Road Bitubo MFX0618WO,162.99,134.70,87.56,8033914179632,1,8714109090,0,1,"Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.<br>La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo.<br>El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.","Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo.El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,18047,1834,555,229,142,,,,,,https://api.mybihr.com/medias/1022097-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM5MTF8aW1hZ2UvanBlZ3xhREZtTDJobU9DOHhOVFF4T0RBeU5UQTRNamt4TUM4eE1ESXlNRGszTFRGZk9EQXdWM2c0TURCSXw1ZTk3Y2UwZTNlMzc5MmQ0NWM4ZDdmMjBlNGE0ZWRlZjFkZDEyY2UzZTEyODBlNDA0M2QyMWM2ODNjYmQ3ZTAw,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1102170,,K0002WME02V2,BITUBO,BITUB SHOCK ABSORBER,BITUBO WME02 V2 Shock Absorber - Kawasaki,557.21,460.50,260.00,8033914203696,1,8714109090,0,1,"BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.","BITUBO is an Italian manufacturer of forks, shock absorbers and steering dampers for motorcycles and maxi-scooters. Race-developed, this manufacturer's suspension components combine performance and aesthetics.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7875,4076,454,177,98,,,,,,https://api.mybihr.com/medias/1102170-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI1ODh8aW1hZ2UvanBlZ3xhR00wTDJnMk1pODVOak15TkRBME5UQTBOakEyTHpFeE1ESXhOekF0TVY4NE1EQlhlRGd3TUVnfGEwZmYyODExMGRkNjVjYTJmYTUzZTg1MGQ2OWQyYjYxMjI5NmY1M2ZlYjU1M2JiNTkzZTM3ZWE0Y2E0Y2UxMDE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,France Warehouse (Parts)
1021945,60185,SC165WMB02V2,BITUBO,BITUB REAR SHOCK,Amortiguadores Bitubo gas muelle negro SC165WMB02V2,507.49,419.41,272.62,8033914205720,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7627,4078,175,454,96,,,,,,https://api.mybihr.com/medias/1021945-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQwMzF8aW1hZ2UvanBlZ3xhRFptTDJnMU55OHhOVFF4TnpZME5USXpOakkxTkM4eE1ESXhPVFExTFRGZk9EQXdWM2c0TURCSXw5YmU4YWYwNzk0ZTUwZjU5MmEwNzc0ODQzNzM5ZThjZTQ1ZmFlZjdmZDZlMjY2ZDhiM2EyNDFmMzVjMmY1NzRj,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022108,59869,MK44WO,BITUBO,BITUB FRK SPRING ROAD,Muelles de horquilla Road Bitubo MK44WO,167.98,138.83,90.24,8033914202255,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7549,900,178,456,93,,,,,,https://api.mybihr.com/medias/1022108-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzY5NDN8aW1hZ2UvanBlZ3xhR1JqTDJoaFl5OHhOVFF4T0RBeU9UUTNNemd5TWk4eE1ESXlNVEE0TFRGZk9EQXdWM2c0TURCSXw5MDYxNDk2ZjcwZGU0MWI3NjVmNjM2ZDI5ODZkZWU4Y2NmZDliZDFhNDAyNDgzYTdlNjk0MTI4MjVkNTdlNzlj,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021974,22306,11300114,BITUBO,BITUB REAR SHOCK TOP HEAD,Cabezal sin depósito para amortiguador Bitubo XXF31,201.01,166.12,85.78,8430525223066,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,643,210,141,80,57,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022145,GR0080,GR0080,BITUBO,BITUB CAP TOP FORK,Tapas de horquilla Bitubo ECH-RDH,59.99,49.58,32.23,GR0080,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,309,56,133,93,25,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021843,82974,BW045VXE90,BITUBO,BITUB REAR SHOCK,Amortiguador Bitubo gas BMW ESA BW045VXE90 (Sin muelle),577.99,477.68,310.49,8033914179892,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7836,1862,179,456,96,,,,,,https://api.mybihr.com/medias/1021843-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQwMjN8aW1hZ2UvanBlZ3xhREkwTDJneU1DOHhOVFF4TnpVME5EVXdOelF5TWk4eE1ESXhPRFF6TFRGZk9EQXdWM2c0TURCSXw3ZGRjYzRlOTc2NGEwOGJkMjdhYzE1MGRmMTQxY2JjN2ZjNDk5MWMyODEyMzFkMzgxMjczMGEyNmIwODZlNzdi,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021909,89928,Y0147XZE31,BITUBO,BITUB REAR SHOCK SHOCK,Amortiguador Bitubo gas prec. Hidra. Y0147XZE31 MT-09,904.49,747.51,485.88,8033914190613,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,8245,3104,186,457,97,,,,,,https://api.mybihr.com/medias/1021909-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIxOTJ8aW1hZ2UvanBlZ3xhR0U0TDJoaE9DOHhOVFF4TnpVMU1EazVOVFE0Tmk4eE1ESXhPVEE1TFRGZk9EQXdWM2c0TURCSXxkNWRlZTkyOGIwODBiN2NkMDVhNTZmM2M5NjBlNjc2MzY0YzdkZDdlOGI1YjdjNTFjNGE4ZTM5ODkzZjk2MzIy,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022074,59860,MFX0116WO,BITUBO,BITUB FRK SPRING OFFROAD,Muelles de horquilla Off Road Bitubo MFX0116WO,165.49,136.77,88.90,8033914179380,1,8714109090,0,1,"<p>Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.<br>La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial&nbsp;para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un </p><p>alto rendimiento durante muchísimo tiempo.<br>El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.</p>","
Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un 
alto rendimiento durante muchísimo tiempo.El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3881,1140,94,794,52,,,,,,https://api.mybihr.com/medias/1022074-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM5MTF8aW1hZ2UvanBlZ3xhRE0zTDJnME5pOHhOVFF4T0RBeE5Ua3dOemczTUM4eE1ESXlNRGMwTFRGZk9EQXdWM2c0TURCSXwwNDU1OTk4MTgyOThkZDc5NTM3OTUzNzI4M2YyZWMwNjA5YmFiYzY1ZDI1ODY4NWU1ZTdmNGZmOWVjOWFmZmNl,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022136,59805,MF037WO,BITUBO,BITUB FRK SPRING SCOOTER,Muelles de horquilla Scooter Bitubo MF037WO,142.99,118.17,76.81,8033914163938,1,8714109090,0,1,"<p><strong>Muelles de horquilla MF</strong>. ¡Obligatorios para mejorar la horquilla de tu scooter!</p><p><br>Desarrollados en competición, para mejorar los modernos scooters y conseguir precisión y seguridad en la frenada. Los muelles de horquilla Bitubo MF para scooters están fabricados en aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo. Además, son progresivos (excepto los de Yamaha T-Max 500, Burgman 650 y X9 500 EVO), para mejorar y otorgar estabilidad de frenada, ya sea en uso deportivo o a plena carga. Incluye recomendaciones del tipo y cantidad de aceite a utilizar, así como instrucciones del montaje de los muelles en la horquilla.</p>","
Muelles de horquilla MF. ¡Obligatorios para mejorar la horquilla de tu scooter!
Desarrollados en competición, para mejorar los modernos scooters y conseguir precisión y seguridad en la frenada. Los muelles de horquilla Bitubo MF para scooters están fabricados en aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un alto rendimiento durante muchísimo tiempo. Además, son progresivos (excepto los de Yamaha T-Max 500, Burgman 650 y X9 500 EVO), para mejorar y otorgar estabilidad de frenada, ya sea en uso deportivo o a plena carga. Incluye recomendaciones del tipo y cantidad de aceite a utilizar, así como instrucciones del montaje de los muelles en la horquilla.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7475,1354,174,457,94,,,,,,https://api.mybihr.com/medias/1022136-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg4OTB8aW1hZ2UvanBlZ3xhRFJpTDJnNU55OHhOVFF4T0RBME1EVTBPVFF3Tmk4eE1ESXlNVE0yTFRGZk9EQXdWM2c0TURCSXw0ZDgzNzczZDY4NWZhOGE2MGExZWQyNDQyMTEzZjYzMThkMDliNTU0YmZjM2VmYzAyNGExNmI3ZjEyODZkNzY4,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022096,59851,MFX0616WO,BITUBO,BITUB FRK SPRING OFFROAD,Muelles de horquilla Off Road Bitubo MFX0616WO,156.49,129.33,84.06,8033914179519,1,8714109090,0,1,"<p>Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.<br>La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial&nbsp;para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un </p><p>alto rendimiento durante muchísimo tiempo.<br>El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.</p>","
Muelles de horquilla MFX: La rigidez adecuada para tu Moto Off Road.La elección para la rigidez mas adecuada segun el peso del piloto y las condiciones del terreno es esencial para el Off Road de alto nivel. Los muelles de horquilla Bitubo están fabricados en acero con aleación de aluminio Cr-Si, con tratamiento térmico, y estabilizados con granallado mediante bolas de acero garantizando un 
alto rendimiento durante muchísimo tiempo.El kit incluye indicadores recomendados de viscosidad y niveles acordes con la experiencia de nuestro departamento de I+D.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3240,1230,900,90,40,,,,,,https://api.mybihr.com/medias/1022096-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM5MTF8aW1hZ2UvanBlZ3xhR1F6TDJoaE1pOHhOVFF4T0RBeU5EWTRPVFk1TkM4eE1ESXlNRGsyTFRGZk9EQXdWM2c0TURCSXwyMjU5MjM2OWYzZjJmMmZkYTc5YTFjYzUwNmY1MDY5MGZlOTEyNjZmMTc1MTU1MDg0OTY4Zjg1Y2UzMWZiNDg0,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1022116,59873,MX50WO,BITUBO,BITUB FRK SPRING,Muelles de horquilla Road Bitubo MX50WO,142.99,118.17,76.81,MX50,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,7746,830,180,453,95,,,,,,https://api.mybihr.com/medias/1022116-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzY5NDN8aW1hZ2UvanBlZ3xhRE0zTDJnNVpTOHhOVFF4T0RBek1qWXhPVFUxTUM4eE1ESXlNVEUyTFRGZk9EQXdWM2c0TURCSXxiZjJmYTJlNDViZjAyYmI0MGYxNTM2ZThjMzdjMWVmYTQxMDkyMDI2ZjE2Yzk2NDc3ODI1Mzk4ZDJmMmM5ZmVk,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021395,60486,Y0077XZE01,BITUBO,BITUB REAR SHOCK XZE01,Amortiguador Bitubo gas Y0077XZE01,741.98,613.21,350.00,8033914097554,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,6764,4000,450,167,90,,,Homologación TüV,,,https://api.mybihr.com/medias/1021395-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3MDl8aW1hZ2UvanBlZ3xhRE14TDJoaE9TODVNREV5TlRJek9Ea3lOelkyTHpFd01qRXpPVFV0TVY4NE1EQlhlRGd3TUVnfDM0ZGQxMTgwY2JjOGJjMGJiN2Q3YjRhYjg5ZTA0OWNiNGQwYjgwZDMyMzQyOTIwY2EzYWYzM2M2MjUwMDI3ZDE,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
1021440,60301,SC161YGB02,BITUBO,BITUB REAR SHOCK YVB02,Amortiguadores Bitubo gas scooter muelle gris/negro SC161YGB02,358.77,296.50,192.73,8033914161378,1,8714109090,0,1,"Amortiguadores Bitubo YGB. Simple y eficaz para tu scooter. La mejor funcionalidad en terrenos dispares.<br>- Amortiguadores traseros dobles, cámara individual presurizada con gas Nitrógeno.<br>- Ajustes específicos para cada modelo de scooter.<br>- El sistema de muelle con doble dureza asegura un confort inicial junto con una progresión de fuerza según la aceleración, que aseguran el mejor funcionamiento en cualquier situación y/o terreno.<br>- Precarga regulable continua.<br>","Amortiguadores Bitubo YGB. Simple y eficaz para tu scooter. La mejor funcionalidad en terrenos dispares.- Amortiguadores traseros dobles, cámara individual presurizada con gas Nitrógeno.- Ajustes específicos para cada modelo de scooter.- El sistema de muelle con doble dureza asegura un confort inicial junto con una progresión de fuerza según la aceleración, que aseguran el mejor funcionamiento en cualquier situación y/o terreno.- Precarga regulable continua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,6764,4000,450,167,90,,,,,,https://api.mybihr.com/medias/1021440-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI4MDV8aW1hZ2UvanBlZ3xhRE5tTDJneU15ODVNREV5TlRJMU5qWXlNak00THpFd01qRTBOREF0TVY4NE1EQlhlRGd3TUVnfGE2YjFkYmRhMDZhOGFiMDEzNTVjNDE4OGM5MTQ0NTU2NDIyMjNlZjRlNTY5ZmNiNzVjOTFjN2M3YjAxMDQ1YjY,,https://static.bihr.pro/eBihr/Pictures/BITUBO-pictures.zip,,Spain Warehouse (Parts)
