PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Embalaje,Picture1,AllPicturesZIP,DeliveryPlant
1009102,110758,501-24-06057,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,31.51,26.04,15.62,501-24-06057,1,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6.</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009102-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRE14TDJnNU5DODRPRFUyTkRFME1EWXdOVGMwTHpFd01Ea3hNREl0TVY4NE1EQlhlRGd3TUVnfDU0YjZiMTgwZTQ3ZmZlOGEyNWVmMWQ0ZDE4MDRmMTQ2ZGFkZGM5YThjN2FkNDJhNGNkZjY5Mzc0ZTcyZGFmNWM,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009106,110771,501-29-06072,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-29-06072,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009106-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhREV3TDJnNU1DODRPVEkyTnpJME1EazJNRE13THpFd01Ea3hNRFl0TVY4NE1EQlhlRGd3TUVnfDNjNzBmNjg3Njg1MDllNTE4NzZhMTQxYTRlMjE3OTNiMGNiNjFiZTFlODczOTlhMjg4MmMwZWQwZDc0ODEyMTE,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009110,110953,501-34-05122,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,27.83,23.00,13.80,501-34-05122,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,444,85,129,93,37,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009056,122835,321-90-01004,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Yamaha YZ250 (93-16),368.99,304.95,182.97,321-90-01004,0,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2754,855,178,182,85,,,https://api.mybihr.com/medias/1009056-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhRE5oTDJnd015ODRPVE0wTnpjeU1EUTNPVEF5THpFd01Ea3dOVFl0TVY4NE1EQlhlRGd3TUVnfGM0NDNhZTYzNTczZjUxZmFjNzRiZjg4Yzk5YTYwMGQ0MmQ5MDU5YTQ0YjkzZTNmMzk1YWE5MDg5Y2FmNTQ3MmQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009060,12000046,​303-90-10027​,BARNETT,BARNE CLUTCH STEEL&FRICTION,Kit de embrague BARNETT,240.45,198.72,119.23,303-90-10027,2,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Barnett is one of the US most wanted clutch components brand, due to the extreme performance and durability of their products.</p><p> </p><p>Complete clutch set :</p><p> </p><ul> <li>7 Kevlar reinforced friction plates : heavy duty</li><li>6 tempered steel plates</li><li>6 heavy duty springs</li><li>6 extra heavy duty springs</li></ul> </body> </html>","       Barnett is one of the US most wanted clutch components brand, due to the extreme performance and durability of their products. Complete clutch set :  7 Kevlar reinforced friction plates : heavy duty6 tempered steel plates6 heavy duty springs6 extra heavy duty springs  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1848,756,174,177,60,,,https://api.mybihr.com/medias/1009060-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzcxNjR8aW1hZ2UvanBlZ3xhR000TDJnNFl5ODRPVEkwTlRrd09UWTBOelkyTHpFd01Ea3dOakF0TVY4NE1EQlhlRGd3TUVnfDY3YWNmNTlmNzk4ZjlmOTYyYWE3MTU5ODM5NWQzODMyODZkY2NjMGNmZTNkNWU1Njk4ZDFjYTAyN2FjNjY1YTU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009048,122825,321-45-01015,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Kawasaki KX250F (06-16),358.99,296.69,178.01,321-45-01015,0,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2490,2913,171,182,80,,,https://api.mybihr.com/medias/1009048-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhRGxqTDJoaFlpODRPVFV5T0RFek9ERXpOemt3THpFd01Ea3dORGd0TVY4NE1EQlhlRGd3TUVnfDBiMzI5M2YyZmVjYTljODkwMzhiYjkyY2NiNjM3NGFkNDFiZTc2NDQ4ZDE5MmE4NTAxM2RjZjA3MTZlZmRiNGU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009124,110733,501-40-06039,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,36.99,30.57,18.34,501-40-06039,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009124-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhREJtTDJobU5TODRPRGN6TnpFd016ZzNNak13THpFd01Ea3hNalF0TVY4NE1EQlhlRGd3TUVnfDU5OGNiNjkwMzMwNWMwMzE0ZjIyZjBiMjdiNmJkNGIyZTY3MzU1ODg2NDc4MmM1YjQyODc2MWMyYWQ3OGJiNjg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009130,110952,501-42-06127,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,39.49,32.64,19.58,501-42-06127,2,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,444,100,129,93,37,,,https://api.mybihr.com/medias/1009130-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzExODN8aW1hZ2UvanBlZ3xhRFEyTDJoak1TODRPVEkwTURJNE5qazROalUwTHpFd01Ea3hNekF0TVY4NE1EQlhlRGd3TUVnfDBmZThhNDNhMjNhYWY1M2JjNGZkNTViMDkxNjA0NWMzNmM3ZmNhYzhiNGYwNTliNzZhNTgyMmNlODEwMWEwN2U,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009074,118004,302-30-10011,BARNETT,BARNE PLATE FRICTION,Kit de discos de embrague BARNETT,182.99,151.23,90.74,302-30-10011,1,8714109090,0,1,"<ul><li justify>Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.</li><li justify>Para embrague seco o húmedo.</li><li justify>Fabricado en EE.UU.</li><li justify>Kit de 8</li></ul>","Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.Para embrague seco o húmedo.Fabricado en EE.UU.Kit de 8",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1799,456,242,177,42,,,https://api.mybihr.com/medias/1009074-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3ODd8aW1hZ2UvanBlZ3xhR00zTDJnNVl5ODRPVEF4TkRrek1qa3pNRGcyTHpFd01Ea3dOelF0TVY4NE1EQlhlRGd3TUVnfDE0MDM2MzkwOTBiNGU3MTI0YWJmMjE2ZWU5NGMzY2IwYjYzNzNhN2U1MWQ4MmY2ZGNkZWQzYWY3ZTVmNzUwMWE,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009075,118007,302-30-10013,BARNETT,BARNE PLATE FRICTION,Kit de discos de embrague BARNETT,222.99,184.29,110.57,302-30-10013,0,8714109090,0,1,"<ul><li justify>Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.</li><li justify>Fabricado en EE.UU.</li><li justify>Para embrague seco o húmedo.</li><li justify>Kit de 9</li></ul>","Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.Fabricado en EE.UU.Para embrague seco o húmedo.Kit de 9",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1799,456,242,177,42,,,https://api.mybihr.com/medias/1009075-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3ODd8aW1hZ2UvanBlZ3xhREV4TDJnek5TODRPRFUyTkRBME1qTXdNVGMwTHpFd01Ea3dOelV0TVY4NE1EQlhlRGd3TUVnfDAwMzZhN2Q2ZTg5ZDJiZDhkNWU2NzFlMTg3MDBjYWMzOTIzZTMxZjcxOGVmNWU4NzYzMDRiNjY3N2QzNjg4Njc,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
